15584,15424,15440,15456
15584,15408,15488,15472
15584,15456,15504,15520
15456,15216,15264,15264
15616,15456,15488,15504
15504,15280,15312,15360
15504,15344,15264,15328
15488,15312,15312,15248
15520,15344,15328,15376
15648,15456,15488,15536

::v ...wtf(01)
::15664,15472,15488,15488
15520,15360,15408,15392
15504,15280,15296,15312
15568,15280,15424,15472
15584,15456,15376,15408
15616,15376,15440,15472
15504,15280,15264,15296
15648,15456,15424,15488
15440,15232,15216,15296
15600,15424,15424,15440

::v ...wtf(01)
::15568,15424,15392,15424
15536,15328,15360,15408
15552,15392,15408,15440
15456,15328,15328,15344
15760,15472,15504,15456
15504,15312,15328,15392
15584,15456,15472,15344
15520,15376,15408,15392
15456,15248,15232,15296
15664,15440,15456,15520

::v ...wtf(01)
::15424,15264,15248,15280
15664,15456,15376,15520
15392,15248,15264,15296
15632,15440,15472,15504
15536,15344,15344,15344
15584,15440,15408,15408
15488,15360,15344,15440
15584,15408,15392,15408
15616,15440,15424,15392
15408,15248,15296,15280

::15632,15424,15424,15456
v ...wtf(01)
::15536,15408,15376,15392
15472,15312,15296,15328
15616,15424,15408,15504
15488,15344,15344,15376
15440,15248,15232,15280
15488,15264,15264,15312
15504,15392,15440,15472
15648,15472,15376,15472
15632,15344,15424,15456
15488,15280,15312,15312
15600,15392,15392,15424
15568,15408,15392,15408
15616,15408,15440,15472
15632,15488,15472,15488
15440,15344,15264,15312
15408,15248,15248,15264
15440,15168,15248,15296
15504,15216,15312,15312
15616,15440,15472,15488
15536,15376,15360,15312
15552,15344,15344,15376
15456,15200,15264,15296
15472,15264,15264,15280
15584,15376,15376,15392
15392,15248,15264,15248
15648,15440,15376,15440
15440,15264,15280,15280
15584,15424,15424,15440
15456,15264,15248,15152
15568,15424,15440,15488
15520,15328,15344,15392
15600,15392,15360,15408
15568,15344,15360,15392
15520,15296,15312,15376
15648,15488,15456,15520
15584,15392,15424,15424
15440,15232,15184,15312
15520,15424,15424,15424
15568,15392,15344,15376
15424,15264,15216,15296
15584,15392,15456,15488
15232,15152,15280,15264
15424,15248,15264,15280
15616,15456,15456,15504
15472,15392,15392,15408
15504,15344,15392,15408
15664,15456,15472,15504
15456,15232,15248,15264
15584,15392,15376,15424
15584,15344,15472,15440
15440,15184,15232,15296
15520,15344,15312,15312
15568,15376,15408,15552
15376,15248,15280,15280
15648,15488,15472,15488
15424,15200,15248,15280
15616,15440,15376,15392
15536,15328,15312,15376
15600,15376,15424,15472
15392,15264,15280,15296
15632,15344,15472,15488
15424,15232,15232,15296
15472,15312,15376,15408
15632,15472,15488,15504
15536,15344,15408,15360
15632,15440,15424,15472
15504,15328,15392,15376
15456,15280,15248,15296
15616,15440,15472,15520
15616,15488,15472,15472
15504,15296,15344,15376
15520,15344,15408,15424
15520,15328,15360,15376
15504,15312,15328,15312
15488,15312,15344,15344
15568,15392,15488,15504
15456,15264,15280,15296
15600,15408,15424,15472
15616,15440,15504,15488
15632,15456,15504,15504
15648,15456,15456,15504
15536,15456,15488,15488
15536,15376,15408,15408
15504,15328,15392,15392
15616,15424,15472,15504
15600,15408,15424,15440
15440,15264,15248,15296
15536,15344,15328,15312
15520,15360,15504,15392
15536,15328,15344,15408
15536,15376,15392,15264
15600,15424,15424,15456
15632,15440,15440,15424
15440,15376,15264,15296
15424,15200,15248,15296
15536,15328,15328,15360
15616,15456,15472,15504
15648,15440,15472,15504
15600,15456,15376,15504
15456,15264,15344,15328
15536,15312,15392,15408
15616,15408,15360,15392
15424,15248,15456,15264
15616,15440,15360,15472
15392,15248,15264,15216
15680,15424,15472,15440
15440,15216,15248,15136
15664,15472,15488,15424
15616,15456,15376,15456
15616,15440,15408,15456
15616,15456,15424,15440
15424,15248,15264,15264
15440,15056,15264,15296
15568,15392,15344,15440
15584,15328,15408,15440
15648,15392,15472,15472
15440,15312,15296,15312
15584,15264,15264,15216
15664,15472,15424,15488
15408,15248,15280,15280
15648,15456,15456,15520
15376,15232,15280,15264
15664,15472,15456,15488
15568,15376,15248,15392
15456,15296,15360,15328
15392,15248,15248,15232
15456,15232,15328,15328
15392,15248,15264,15280
15488,15264,15344,15344
15472,15344,15472,15488
15536,15408,15424,15408
15648,15456,15456,15504
15456,15280,15280,15280
15504,15360,15248,15392
15632,15456,15440,15472
15520,15328,15328,15360
15424,15264,15248,15280
15440,15296,15376,15376
15424,15248,15216,15264
15472,15248,15264,15296
15424,15248,15232,15264
15424,15216,15264,15280
15424,15248,15280,15264
15472,15232,15248,15296
15408,15232,15280,15264
15440,15200,15280,15264
15648,15472,15488,15472
15648,15456,15488,15504
15552,15376,15376,15440
15552,15360,15328,15344
15456,15136,15328,15296
15552,15344,15360,15392
15456,15248,15264,15280
15440,15264,15248,15296
15616,15408,15440,15424
15584,15424,15424,15408
15648,15424,15456,15520
15504,15296,15344,15376
15488,15296,15472,15408
15472,15344,15376,15232
15392,15248,15216,15296
15504,15312,15376,15408
15600,15408,15392,15424
15536,15360,15280,15360
