
::v ...wtf(01)
::
::
::
::
::v ...wtf(01)
::
::v ...wtf(01)
::
::v ...wtf(01)
::
::v ...wtf(01)
::
::v ...wtf(01)
::
::v ...wtf(01)
::
::v ...wtf(01)
::
::v ...wtf(01)
:: ...wtf(01)
::v ...wtf(01)
::
>
>v 2.56 Dec  4 2014, <2A22B6BF>
>? ... SWR reset, clock=120000kHz
>
>
>
>xa 0
::+D 10
15648,63920,65520,15856
15552,63600,65520,15712
15456,63056,65392,15664
15632,63776,65520,15824
15632,63920,65520,15728
15424,63152,65440,15600
15552,63680,65520,15776
15648,64048,65520,15856
15392,63264,65520,15648
15520,63472,65520,15712
15648,64096,65520,15856
15456,63344,65472,15648
15536,63520,65520,15680
15664,64128,65520,15856
15552,63696,65520,15728
15504,63568,65520,15648
15552,64160,65520,15824
15600,64080,65520,15776
15456,63248,65440,15632
15600,63840,65520,15808
15648,64160,65520,15840
15440,63456,65520,15728
15472,63600,65520,15680
15632,64240,65520,15840
15584,63936,65520,15728
15456,63392,65456,15680
15568,63760,65520,15904
15648,64320,65520,15824
15440,63568,65520,15616
15392,63472,65456,15616
15616,64160,65520,15808
15648,64208,65520,15808
15456,63472,65504,15648
15536,63824,65520,15680
15616,64448,65520,15840
15552,64048,65520,15728
15376,63536,65424,15648
15616,64096,65520,15808
15648,64432,65520,15840
15424,63664,65520,15664
15504,63888,65504,15600
15664,64496,65520,15824
15536,64016,65520,15712
15456,63584,65472,15584
15584,63920,65520,15728
15648,64496,65520,15856
15520,64112,65520,15760
15424,63696,65472,15632
15472,63792,65472,15680
15616,64352,65520,15824
15696,64608,65520,15840
15456,63856,65520,15632
15520,63952,65520,15696
15632,64576,65520,15824
15584,64432,65520,15696
15456,63744,65424,15616
15600,64304,65520,15808
15680,64688,65520,15888
15424,63904,65520,15632
15504,64144,65520,15664
15584,64528,65520,15808
15632,64624,65520,15904
15456,63888,65488,15648
15488,64080,65520,15712
15648,64752,65520,15840
15520,64448,65520,15728
15440,63920,65440,15632
15616,64336,65520,15776
15664,64832,65520,15856
15520,64240,65520,15664
15296,64016,65504,15632
15584,64592,65520,15792
15488,64880,65520,15840
15472,64032,65520,15696
15520,64224,65520,15632
15648,64864,65520,15824
15552,64816,65520,15792
15424,64064,65520,15616
15456,64112,65520,15664
15648,64944,65520,15808
15648,64928,65520,15840
15504,64368,65520,15712
15424,64080,65520,15664
15600,64688,65520,15792
15632,65008,65520,15760
15472,64240,65520,15648
15504,64288,65520,15712
15664,64912,65520,15856
15504,64752,65520,15744
15440,64160,65504,15600
15504,64576,65520,15760
15648,65072,65520,15904
15632,64992,65520,15792
15456,64176,65440,15648
15584,64624,65520,15776
15664,65136,65520,15856
15424,64400,65520,15568
15504,64608,65520,15712
15664,65184,65520,15856
15472,64384,65520,15664
15472,64432,65520,15728
15632,65088,65520,15776
15680,64896,65520,15792
15424,64304,65456,15632
15616,64944,65520,15744
15632,65152,65520,15856
15488,64496,65520,15680
15504,64624,65520,15648
15600,65136,65520,15792
15568,64880,65520,15808
15472,64336,65456,15616
15504,64496,65520,15712
15632,65072,65520,15824
15504,65056,65520,15760
15456,64416,65424,15616
15584,64944,65520,15728
15664,65328,65520,15856
15488,64688,65520,15680
15456,64496,65520,15664
15632,65248,65520,15776
15648,65376,65520,15840
15456,64464,65488,15632
15504,64816,65520,15760
15632,65248,65520,15856
15408,64912,65520,15760
15424,64496,65424,15584
15536,64928,65520,15776
15600,65440,65520,15872
15536,64848,65520,15696
15440,64560,65520,15648
15616,65328,65520,15824
15616,65312,65520,15760
15536,64544,65520,15648
15616,65184,65520,15824
15616,65376,65520,15808
15424,64592,65520,15616
15520,65056,65520,15680
15664,65520,65520,15792
15472,64656,65520,15712
15488,64656,65520,15680
15648,65520,65520,15824
15520,65168,65520,15648
15456,64672,65488,15584
15664,65488,65520,15856
15520,65104,65520,15728
15440,64688,65520,15632
15568,65328,65520,15792
15616,65424,65520,15760
15456,64672,65488,15648
15536,65008,65520,15776
15648,65520,65520,15856
15504,65072,65520,15680
15520,65008,65520,15728
15664,65520,65520,15856
15520,65072,65520,15712
15488,64880,65520,15696
15648,65520,65520,15840
15536,65264,65520,15728
15472,64752,65488,15728
15648,65488,65520,15840
15648,65424,65520,15760
15424,64784,65456,15616
15648,65520,65520,15824
15600,65376,65520,15888
15456,64848,65520,15664
15632,65520,65520,15824
15536,65248,65520,15776
15456,64800,65440,15600
15648,65520,65520,15760
15568,65424,65520,15808
15408,64816,65488,15616
15664,65520,65520,15808
15616,65520,65520,15808
15456,64784,65520,15648
15600,65488,65520,15792
15600,65520,65520,15760
15456,64880,65456,15584
15664,65520,65520,15840
15568,65504,65520,15744
15424,64992,65520,15520
15648,65520,65520,15840
15504,65184,65520,15680
15520,65104,65520,15712
15632,65520,65520,15840
15456,65104,65520,15600
15488,65136,65520,15712
15664,65520,65520,15856
15536,65296,65520,15696
15456,65040,65520,15664
15616,65520,65520,15824
15536,65488,65520,15728
15456,64944,65504,15664
15632,65520,65520,15840
15616,65520,65520,15792
15408,65008,65520,15632
15584,65520,65520,15792
15632,65520,65520,15824
15440,64944,65520,15680
15536,65376,65520,15760
15648,65520,65520,15856
15536,65520,65520,15696
15440,65072,65456,15632
15616,65520,65520,15824
15648,65520,65520,15824
15424,65072,65520,15616
15536,65520,65520,15744
15648,65520,65520,15856
15520,65328,65520,15680
15504,65200,65520,15680
15632,65520,65520,15856
15584,65520,65520,15760
15424,65104,65472,15616
15520,65520,65520,15776
15664,65520,65520,15840
15488,65248,65520,15648
15472,65136,65520,15680
15648,65520,65520,15856
15584,65520,65520,15744
15296,65136,65456,15664
15600,65520,65520,15808
15648,65520,65520,15840
15440,65232,65520,15600
15488,65520,65520,15728
15664,65520,65520,15792
15472,65200,65520,15664
15568,65520,65520,15760
15664,65520,65520,15856
15456,65328,65520,15616
15520,65424,65440,15648
15840,65520,65520,15840
15536,65520,65520,15808
15440,65168,65488,15600
15584,65520,65520,15792
15632,65520,65520,15792
15408,65104,65488,15648
15584,65520,65520,15808
15632,65520,65520,15824
15424,65248,65520,15568
p 1321
::15552,65520,65520,15760
15680,65520,65520,15856
15456,65328,65520,15632
15488,65520,65520,15696
p 2642
::15648,65520,65520,15840
15536,64928,65520,15696
15504,64960,65520,15728
p 5284
::15600,65312,65520,15824
15440,64560,65520,15632
p 6605
::15616,64928,65520,15792
15664,65136,65520,15840
15600,64304,65520,15648
p 9247
::15520,64528,65520,15680
p 10568
::15648,65072,65520,15856
15488,64400,65520,15680
15488,64096,65520,15712
15664,64784,65520,15856
15520,64368,65520,15712
15472,63968,65520,15760
15648,64688,65520,15808
15488,64000,65520,15744
15504,63968,65504,15648
15648,64608,65520,15824
15568,64192,65520,15744
p 13210
::15520,63840,65520,15696
15664,64400,65520,15856
15456,63472,65520,15696
p 17173
::15504,63712,65520,15632
15632,64208,65520,15856
15504,63792,65520,15712
15456,63296,65520,15648
15616,63984,65520,15840
15536,63632,65520,15712
15488,63168,65520,15680
15648,63840,65520,15840
15568,63472,65520,15712
15424,62960,65520,15520
15616,63632,65520,15792
15616,63680,65520,15808
15488,62896,65520,15648
15696,63520,65520,15824
15536,63248,65520,15712
15456,62704,65488,15648
15632,63312,65520,15840
15648,63328,65520,15808
15440,62512,65456,15616
15520,62768,65520,15728
15648,63408,65520,15824
15536,62848,65520,15888
15472,62352,65504,15680
15648,63056,65520,15856
15584,62800,65520,15744
15424,62192,65504,15632
15616,62784,65520,15744
15616,62768,65520,15840
15472,62048,65456,15648
15536,62224,65520,15744
15600,62576,65520,15840
15424,61920,65440,15616
15472,62256,65520,15760
15664,62640,65520,15856
15472,61904,65520,15648
15520,61888,65520,15712
15632,62496,65520,15840
15584,62192,65520,15760
15456,61568,65424,15648
15648,62192,65520,15840
15632,62192,65520,15888
15424,61424,65472,15616
15472,61424,65520,15664
15616,62048,65520,15808
15488,61552,65520,15664
15456,61216,65424,15744
15648,61872,65520,15840
15616,61856,65520,15792
15424,61104,65488,15632
15568,61552,65520,15776
15648,61840,65520,15840
15616,60976,65472,15648
15520,61168,65520,15696
15664,61728,65520,15856
15488,61168,65520,15696
15440,60832,65472,15648
15632,61424,65520,15776
15600,61312,65520,15840
15456,60592,65456,15632
15632,61360,65520,15792
15472,61008,65520,15776
15456,60592,65392,15648
15632,61120,65520,15840
15568,60976,65520,15744
15424,60400,65520,15648
15632,61136,65520,15840
15568,60752,65520,15728
15408,60240,65520,15680
15632,60848,65520,15840
15568,60672,65520,15744
15408,60128,65488,15632
15616,60816,65520,15760
15648,60768,65520,15808
15472,59984,65456,15648
15616,60624,65520,15808
15536,60400,65520,15712
15440,59952,65392,15600
15584,60304,65520,15792
15648,60496,65520,15824
15440,59648,65456,15664
15600,60240,65520,15840
15552,60304,65520,15824
15456,59568,65424,15616
15632,60176,65520,15792
p 18494
::15584,59984,65520,15808
p 1981515536,59440,65456,15680

::15632,60208,65520,15824
15504,59616,65520,15712
15520,59520,65520,15744
15696,60112,65520,15856
15456,59312,65520,15712
15472,59216,65520,15664
15648,59952,65520,15840
15488,58992,65456,15632
15536,59536,65520,15792
15616,59744,65520,15776
15408,58944,65424,15520
15584,59488,65520,15776
15648,59616,65520,15824
p 21135
::15456,58800,65456,15648
p 31703
::15552,59360,65520,15776
15584,59344,65520,15728
15440,58736,65440,15648
15632,59312,65520,15840
15632,59328,65520,15824
15424,58560,65504,15616
15648,59280,65520,15824
15584,58928,65520,15760
15472,58464,65456,15648
15664,59136,65520,15888
15536,58736,65520,15680
15440,58416,65520,15664
15648,59104,65520,15856
15536,58608,65520,15712
15536,58224,65504,15680
15648,58928,65520,15824
15488,58416,65520,15744
15520,58352,65520,15712
15664,58848,65520,15776
15424,57952,65520,15680
15504,58096,65520,15712
15616,58672,65520,15840
15440,57856,65520,15648
15584,58288,65520,15728
15680,58608,65520,15856
15424,57840,65520,15632
15504,58016,65520,15712
15648,58496,65520,15840
15408,57808,65520,15648
15536,57872,65520,15760
15632,58288,65520,15824
15408,57520,65440,15632
15584,58000,65520,15792
15632,58128,65520,15744
15456,57424,65504,15648
15504,57600,65520,15712
15552,58096,65520,15824
15504,57456,65520,15664
15472,57440,65520,15712
15696,57984,65520,15888
15488,57328,65520,15680
15472,57248,65520,15680
15664,57872,65520,15840
15504,57280,65520,15680
15440,57008,65488,15712
15600,57584,65520,15824
15584,57488,65520,15824
15424,56816,65488,15616
15568,57424,65520,15792
15648,57488,65520,15840
15456,56688,65520,15664
15552,57120,65520,15728
15632,57488,65520,15840
15424,56672,65520,15632
15488,56688,65520,15680
15472,57328,65520,15872
15520,56752,65520,15680
15504,56672,65520,15712
15664,57216,65520,15856
15440,56496,65504,15648
15552,56624,65520,15744
15680,57120,65520,15856
15376,56304,65520,15632
15520,56624,65520,15744
15648,56976,65520,15824
15520,56432,65520,15696
15552,56416,65520,15728
15664,56816,65520,15856
15552,56496,65520,15712
15424,55984,65456,15632
15584,56608,65520,15808
15568,56592,65520,15744
15456,55872,65424,15648
15552,56208,65520,15792
15648,56592,65520,15840
15408,55920,65520,15664
15504,55936,65520,15712
15664,56432,65520,15856
15552,56016,65520,15792
15408,55600,65456,15616
15520,56208,65520,15792
15568,56032,65520,15776
15472,55472,65376,15648
15696,56112,65520,15824
15616,55824,65520,15776
15424,55376,65440,15632
15728,56224,65520,15808
15520,55600,65520,15712
15504,55440,65520,15728
15648,56016,65520,15856
15424,55280,65504,15632
15616,55584,65520,15776
15616,55696,65520,15792
15440,55040,65488,15664
15648,55728,65520,15840
15440,55312,65520,15648
15536,55216,65520,15840
15664,55696,65520,15872
15408,54896,65488,15552
15504,55072,65520,15712
15648,55600,65520,15792
15456,54768,65392,15632
15648,55280,65520,15840
15568,55248,65520,15744
15424,54688,65424,15616
15616,55264,65520,15840
15568,55104,65520,15760
15472,54512,65488,15664
15664,55216,65520,15792
15488,54736,65520,15648
15488,54672,65520,15552
15680,55216,65520,15872
15456,54432,65520,15584
15536,54704,65520,15696
15584,54864,65520,15808
15424,54288,65392,15648
15664,55040,65520,15824
15472,54624,65520,15744
15472,54272,65520,15680
15648,54896,65520,15856
15488,54352,65520,15680
15520,54256,65520,15728
15680,54768,65520,15856
15456,54032,65488,15632
15520,54288,65520,15728
15648,54688,65520,15840
15280,54000,65520,15664
15536,54064,65520,15728
15632,54528,65520,15792
15424,53808,65392,15552
15520,54016,65520,15744
15664,54496,65520,15808
15424,53680,65392,15504
15536,54048,65520,15712
15632,54272,65520,15824
15456,53520,65392,15712
15632,53904,65520,15824
15600,54032,65520,15760
15440,53488,65424,15616
15648,54112,65520,15856
15568,53808,65520,15728
15456,53408,65520,15696
15648,54016,65520,15776
15504,53472,65520,15728
15360,53440,65472,15664
15664,53904,65520,15872
15456,53216,65520,15712
15488,53424,65520,15600
15632,53824,65520,15840
15376,53072,65520,15664
15536,53232,65520,15744
15664,53744,65520,15712
15456,52976,65472,15616
15568,53360,65520,15728
15472,53552,65520,15776
15392,52832,65424,15648
15616,53344,65520,15824
15568,53360,65520,15744
15440,52832,65376,15632
15648,53440,65520,15824
15440,52816,65520,15568
15440,52656,65520,15680
15632,53296,65520,15840
15536,52912,65520,15696
15504,52704,65520,15712
15680,53264,65520,15872
15456,52592,65520,15648
15504,52688,65520,15728
15648,53152,65520,15824
15456,52336,65376,15648
15648,52864,65520,15776
15616,52880,65520,15760
15424,52272,65424,15616
15616,52912,65520,15840
15568,52640,65520,15792
15392,52160,65440,15648
15664,52896,65520,15840
15568,52400,65520,15728
15472,52112,65376,15648
15648,52672,65520,15824
15616,52576,65520,15792
15424,51968,65440,15520
15616,52592,65520,15808
15584,52320,65520,15728
15472,51888,65488,15680
15632,52528,65520,15856
15520,52192,65520,15696
15440,51824,65424,15648
15568,52208,65520,15792
15632,52240,65520,15792
15424,51680,65424,15616
15536,52016,65520,15760
15568,52064,65520,15712
15472,51568,65376,15648
15616,52096,65520,15840
15712,52080,65520,15728
15408,51440,65424,15616
15616,52016,65520,15792
15632,52064,65520,15808
15456,51392,65392,15648
15584,51856,65520,15824
15712,51936,65520,15824
15424,51312,65472,15616
15568,51712,65520,15760
15680,51952,65520,15856
15504,51392,65520,15728
15456,51168,65440,15648
15536,51680,65520,15808
15584,51696,65520,15760
15376,51088,65392,15632
15568,51376,65520,15760
15680,51744,65520,15840
15488,51040,65520,15648
15504,51072,65520,15696
15648,51632,65520,15840
15536,51248,65520,15712
15456,50816,65392,15648
15632,51328,65520,15840
15632,51408,65520,15776
15424,50736,65360,15584
15552,51120,65520,15728
15648,51376,65520,15840
15472,50736,65520,15616
15456,50608,65392,15664
15632,51120,65520,15824
15520,51088,65520,15760
15408,50528,65440,15664
15584,50992,65520,15776
15616,51056,65520,15808
15456,50368,65456,15648
15648,50992,65520,15824
15520,50656,65520,15696
15472,50464,65360,15616
15664,50976,65520,15888
15472,50384,65520,15664
15504,50464,65520,15664
15664,50944,65520,15840
15456,50256,65520,15664
15488,50288,65520,15712
15664,50800,65520,15888
15440,50064,65520,15648
15488,50256,65520,15712
15664,50736,65520,15840
15472,49984,65392,15632
15600,50432,65520,15808
15552,50352,65520,15744
15488,50064,65520,15696
15664,50608,65520,15856
15472,49936,65520,15760
15488,50000,65520,15744
15584,50496,65520,15840
15520,50144,65520,15712
15520,49952,65520,15776
15664,50368,65520,15856
15568,50064,65520,15744
15440,49600,65456,15648
15616,50144,65520,15808
15488,50064,65520,15760
15440,49632,65328,15632
15632,50096,65520,15840
15568,49808,65520,15744
15440,49472,65520,15680
15632,50064,65520,15824
15504,49680,65520,15664
15488,49488,65520,15696
15648,50000,65520,15840
15504,49456,65520,15744
15520,49408,65520,15664
15632,49936,65520,15824
15520,49504,65520,15744
15440,49136,65376,15632
15632,49584,65520,15808
15536,49648,65520,15824
15424,49072,65456,15616
15616,49344,65520,15760
15648,49744,65520,15824
15456,49104,65488,15648
15504,49072,65520,15712
15664,49552,65520,15856
15584,49360,65520,15776
15440,48848,65440,15616
15520,49072,65520,15712
15648,49488,65520,15824
15488,48912,65504,15664
15456,48688,65392,15648
15664,49344,65520,15856
15632,49296,65520,15824
15424,48624,65392,15616
15536,48992,65520,15728
15664,49312,65520,15840
15456,48560,65392,15648
15584,48928,65520,15808
15648,49136,65520,15808
15424,48496,65328,15616
15600,48944,65520,15744
15616,48928,65520,15792
15344,48368,65424,15648
15536,48624,65520,15696
15632,49056,65520,15840
15536,48448,65520,15712
15488,48352,65360,15648
15600,48672,65520,15808
15600,48656,65520,15808
15424,48192,65456,15632
15520,48432,65520,15648
15648,48848,65520,15856
15472,48160,65456,15664
15536,48400,65520,15760
15632,48752,65520,15824
15440,48016,65376,15584
15616,48480,65520,15824
15568,48416,65520,15776
15408,47984,65520,15632
15584,48432,65520,15728
15536,48096,65520,15680
15536,48016,65520,15680
15664,48464,65520,15792
15456,47952,65520,15664
15504,48016,65520,15728
15680,48432,65520,15824
15456,47728,65424,15664
15552,48032,65520,15776
15632,48336,65520,15840
15440,47696,65408,15664
15520,47792,65520,15728
15680,48240,65520,15856
15520,47712,65520,15680
15440,47536,65504,15648
15616,48112,65520,15808
15504,47744,65520,15776
15472,47408,65360,15648
15632,47856,65520,15792
15536,47936,65520,15856
15488,47504,65520,15648
15472,47488,65520,15696
15664,47984,65520,15856
15536,47520,65520,15712
15472,47216,65488,15680
15648,47728,65520,15840
15616,47728,65520,15760
15424,47168,65392,15616
15552,47504,65520,15776
15648,47760,65520,15840
15456,47088,65456,15632
15504,47216,65520,15712
15664,47664,65520,15856
15568,47408,65520,15728
15488,47024,65472,15680
15616,47392,65520,15824
15584,47392,65520,15792
15424,46848,65424,15616
15568,47280,65520,15760
15632,47456,65520,15824
15472,46832,65392,15632
15568,47024,65520,15776
15664,47408,65520,15840
15424,46768,65456,15616
15520,46960,65504,15680
15664,47312,65520,15856
15456,46704,65520,15616
15520,46720,65520,15680
15648,47136,65520,15856
15472,46672,65520,15712
15504,46576,65360,15632
15616,46992,65520,15824
15504,46864,65520,15776
15392,46544,65456,15632
15600,46944,65520,15824
15584,46896,65520,15792
15456,46352,65328,15616
15632,46816,65520,15840
15616,46768,65520,15728
15376,46256,65424,15600
15584,46736,65520,15808
15552,46624,65520,15728
15472,46160,65344,15584
15648,46752,65520,15856
15536,46448,65520,15696
15424,46112,65424,15568
15648,46704,65520,15840
15504,46240,65520,15664
15536,46256,65520,15728
15664,46640,65520,15856
15504,45968,65424,15616
15568,46384,65520,15776
15648,46480,65520,15808
15456,45872,65392,15616
15584,46256,65520,15792
15648,46448,65520,15856
15408,45824,65360,15600
15552,46128,65520,15680
15680,46400,65520,15856
15472,45808,65520,15712
15488,45744,65520,15696
15664,46288,65520,15824
15408,45680,65520,15680
15504,45824,65520,15712
15440,46144,65520,15856
15472,45584,65408,15648
15536,45824,65520,15744
15632,46176,65520,15840
15472,45632,65504,15632
15536,45728,65520,15856
15680,46128,65520,15888
15456,45520,65504,15664
15520,45616,65520,15744
15632,46000,65520,15840
15536,45632,65520,15712
15456,45536,65520,15744
15680,45872,65520,15872
15536,45584,65520,15648
15440,45296,65440,15648
15616,45760,65520,15808
15440,45504,65520,15728
15344,45200,65488,15696
15648,45728,65520,15856
15504,45344,65520,15664
15520,45296,65424,15648
15680,45680,65520,15856
15440,45024,65424,15616
15600,45632,65520,15824
15552,45312,65520,15728
15536,45120,65392,15680
15664,45488,65520,15808
15440,44992,65520,15840
15360,44960,65520,15648
15776,45488,65520,15856
15488,44944,65520,15664
15536,44976,65520,15760
15664,45408,65520,15856
15424,44752,65392,15616
15552,45152,65520,15776
15664,45280,65520,15792
15376,44640,65408,15648
15584,45040,65520,15696
15584,45168,65520,15808
15376,44608,65376,15616
15632,45040,65520,15840
15648,45264,65520,15840
15424,44512,65376,15616
15536,44816,65520,15744
15648,45152,65520,15856
15472,44512,65392,15648
15520,44592,65520,15760
15664,45040,65520,15840
15472,44512,65520,15680
15472,44448,65520,15680
15648,44912,65520,15824
15536,44624,65520,15744
15440,44256,65472,15616
15600,44736,65520,15776
15664,44656,65520,15744
15456,44224,65360,15600
15632,44672,65520,15808
15664,44704,65520,15840
15424,44096,65456,15616
15584,44432,65520,15712
15632,44720,65520,15856
15472,43952,65520,15680
15520,44144,65520,15728
15632,44608,65520,15824
15488,44160,65520,15664
15504,44128,65520,15696
15664,44528,65520,15856
15520,44048,65520,15664
15472,43904,65520,15696
15616,44384,65520,15840
15616,44368,65520,15808
15456,43808,65392,15664
15648,44272,65520,15824
15792,44304,65520,15824
15440,43712,65392,15632
15600,44080,65520,15792
15632,44256,65520,15824
15472,43712,65392,15648
15536,43824,65520,15744
15680,44192,65520,15856
15472,43680,65520,15648
15472,43728,65520,15696
15664,44144,65520,15856
15488,43600,65520,15664
15504,43568,65520,15744
15664,44080,65520,15856
15456,43520,65520,15648
15504,43616,65520,15664
15632,43968,65520,15824
15472,43328,65520,15696
15472,43344,65504,15696
15552,43856,65520,15856
15376,43392,65520,15680
15456,43312,65456,15680
15648,43776,65520,15872
15536,43440,65520,15712
15472,43296,65520,15664
15648,43760,65520,15856
15488,43280,65504,15680
15488,43280,65520,15744
