
>v 1.13 Nov  4 2015, <2286D855>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
600,68,0
600,278,0
750,278,0
750,170,0
850,170,0
850,93,0
900,93,0
900,170,0
1000,170,0
1000,12,0
1300,12,0
1300,170,0
1400,170,0
1400,12,0
1450,12,0
1450,278,0
1600,278,0
1600,170,0
1700,170,0
1700,12,0
1750,12,0
1750,170,0
1850,170,0
1850,12,0
4980,12,0
4980,12,0
4990,12,0
4995,12,0
>
>?t
0,12,0
450,12,0
450,170,0
550,170,0
550,68,0
