
>v 1 Jul 10 2014, <0E8682B8>
>a 15952,15232,15264,15280
>a 15904,15168,15216,15248
>a 15968,15264,15248,15248
>a 15952,15232,15184,15248
>a 15952,15248,15200,15216
>a 15920,15232,15280,15248
>a 15904,15200,15216,15232
>a 15952,15216,15200,15232
>a 16000,15200,15216,15232
>a 15984,15248,15200,15248
>a 15920,15248,15232,15216
>a 15920,15216,15328,15216
>a 15952,15216,15168,15216
>a 15968,15232,15200,15264
>a 15952,15184,15184,15184
>a 15952,15248,15216,15248
>a 16000,15248,15152,15248
>a 15856,15232,15200,15184
>a 15936,15088,15264,15344
>a 15904,15328a 15904,15328,15056,15248
>
