
>
>
>t
0,12,0
100,12,0
100,132,0
110,132,0
110,186,0
120,186,0
120,207,0
130,207,0
130,213,0
140,213,0
140,211,0
150,211,0
150,206,0
160,206,0
160,199,0
170,199,0
170,193,0
180,193,0
180,187,0
190,187,0
190,182,0
200,182,0
200,178,0
210,178,0
210,173,0
220,173,0
220,171,0
230,171,0
230,169,0
240,169,0
240,166,0
250,166,0
250,164,0
260,164,0
260,163,0
270,163,0
270,161,0
280,161,0
280,160,0
290,160,0
290,159,0
300,159,0
300,158,0
310,158,0
310,158,0
320,158,0
320,157,0
330,157,0
330,156,0
340,156,0
340,156,0
350,156,0
350,604,0
400,604,0
400,12,0
520,12,0
520,604,0
570,604,0
570,12,0
690,12,0
690,604,0
740,604,0
740,12,0
860,12,0
860,604,0
910,604,0
910,12,0
1030,12,0
1030,604,0
1080,604,0
1080,12,0
1200,12,0
1200,12,0
1350,12,0
1350,10,10
1360,10,10
1365,10,10
>
>
