v 1 Jul 10 2014, <A06636A0>
>v 1 Jul 10 2014, <A06636A0>
>a 48240,15376,30032,15344
>a 48176,15424,29904,15328
>a 48176,15344,29920,15312
>a 48240,15424,29952,15344
>a 48224,15504,29952,15360
>a 48208,15408,29904,15344
>a 48224,15440,29952,15344
>a 48240,15440,29920,15296
>a 48208,15472,29936,15328
>a 48240,15408,29856,15328
>a 48208,15520,30000,15344
>a 48208,15392,29840,15328
>a 48208,15408,29904,15328
>a 48176,15408,29888,15328
>a 48224,15424,29952,15344
>a 48256,15280,29952,15344
>a 48176,15424,29936,15344
>a 48176,15408,29904,15392
>a 48288,15408,29872,15296
>a 48208,15392,30016,15328
>a 48192,15408,29872,15328
>a 48208,15408,29840,15344
>a 48256,15408,29920,15328
>a 48224,15456,29936,15344
>a 48208,15424,30048,15344
>a 48176,15312,29968,15344
>a 48160,15424,29872,15280
>a 48192,15424,29936,15312
>a 48224,15408,29952,15344
>a 48240,15424,29808,15328
>a 48272,15472,29920,15328
>a 48192,15408,29952,15344
>a 48208,15424,29920,15344
>p 4,90
>a 48176,15472,29680,15328
>a 48176,15520,29536,15344
>a 48192,15536,29408,15344
>a 48192,15472,29200,15312
>a 48224,15520,29008,15312
>a 48176,15504,28880,15248
>a 48288,15568,28688,15344
>a 48208,15488,28400,15344
>a 48192,15520,28192,15344
>a 48256,15504,28240,15328
>a 48208,15488,27952,15328
>a 48208,15440,27872,15328
>a 48224,15520,27680,15328
>a 48224,15520,27536,15328
>a 48208,15504,27376,15296
>a 48176,15520,27248,15232
>a 48176,15504,27120,15296
>a 48176,15472,26992,15312
>a 48288,15504,26848,15312
>a 48224,15504,26752,15408
>a 48224,15536,26592,15344
>a 48176,15472,26384,15280
>a 48192,15600,26304,15328
>a 48192,15424,26192,15328
>a 48192,15488,26256,15328
>a 48176,15520,25952,15312
>a 48208,15616,25776,15328
>a 48176,15520,25696,15280
>a 48208,15504,25616,15328
>a 48208,15600,25472,15296
>a 48208,15520,25376,15312
>a 48176,15504,25248,15328
>a 48224,15568,25104,15312
>a 48144,15504,25008,15312
>a 48176,15536,24912,15312
>a 48016,15456,24768,15280
>a 48224,15520,24704,15280
>a 48256,15488,24672,15328
>a 48160,15504,24432,15232
>p 7,50
>a 46128,16416,24368,15312
>a 37376,37136,24432,15312
>a 33792,33568,24368,15296
>a 30672,30432,24304,15248
>a 28032,27856,24240,15280
>a 25920,25680,24192,15312
>a 24048,23840,24032,15296
>a 22592,22336,24048,15312
>a 33488,33024,23984,15280
>a 36208,36000,23856,15280
>a 36016,35824,23920,15264
>a 35632,35360,23856,15296
>a 35232,34928,23840,15312
>a 34672,34448,23760,15280
>a 34272,34032,23728,15312
>a 33760,33616,23712,15280
>a 33536,33312,23648,15360
>a 33248,32880,23632,15312
>a 32832,32544,23536,15264
>a 32560,32368,23536,15328
>a 32304,31968,23376,15312
>a 32032,31760,23392,15296
>a 31824,31520,23344,15296
>a 31568,31168,23152,15248
>a 31408,31152,23280,15312
>a 31216,30944,23216,15344
>a 31024,30784,23216,15328
>a 30896,30624,23120,15312
>a 30736,30432,23088,15280
>a 30608,30288,22896,15408
>a 30512,30240,22960,15280
>a 30320,30048,22896,15264
>a 30288,29888,22832,15312
>a 30064,29776,22816,15392
>a 29968,29680,22736,15280
>a 29776,29600,22688,15264
>a 29744,29472,22640,15312
>a 29632,29440,22608,15312
>a 29520,29248,22576,15280
>a 29456,29104,22496,15328
>a 29408,29104,22448,15248
>a 29296,29088,22416,15296
>a 29248,28928,22256,15392
>a 29232,28960,22240,15280
>a 29104,28736,22256,15264
>a 28960,28672,22288,15392
>a 28848,28576,22144,15312
>a 28816,28528,22224,15312
>a 28720,28368,22080,15312
>a 28656,28432,22000,15344
>a 28592,28320,21968,15280
>a 28576,28224,21872,15232
>a 28448,28176,21840,15296
>a 28336,28128,21792,15264
>a 28240,28080,21776,15296
>a 28208,27968,21760,15280
>a 28016,27776,21536,15264
>a 28112,27824,21616,15280
>a 28048,27760,21584,15264
>a 27856,27552,21520,15280
>a 27888,27648,21488,15264
>a 27872,27568,21552,15376
>a 27792,27520,21424,15376
>a 27808,27488,21232,15280
>a 27632,27360,21280,15248
>a 27600,27344,21232,15376
>a 27568,27344,21200,15328
>a 27504,27216,21168,15280
>a 27488,27184,21152,15280
>a 27440,27136,21056,15248
>a 27376,27088,21072,15376
>a 27312,26976,20976,15424
>a 27216,27056,20960,15248
>a 27168,26864,20816,15296
>a 27152,26880,20880,15296
>a 26976,26800,20832,15264
>a 27008,26720,20800,15248
>a 26992,26688,20736,15328
>a 26928,26480,20736,15248
>a 26864,26624,20672,15280
>a 26864,26592,20624,15264
>a 26784,26544,20560,15344
>a 26608,26464,20560,15280
>a 26672,26384,20384,15248
>a 26672,26336,20480,15264
>a 26576,26320,20400,15280
>a 26544,26256,20432,15264
>a 26480,26192,20304,15264
>a 26272,26160,20304,15280
>a 26448,26096,20272,15248
>a 26352,26128,20240,15344
>a 26320,26032,20000,15264
>a 26272,25984,20144,15264
>a 26224,25968,20176,15264
>a 26240,25888,20064,15280
>a 26112,25808,20016,15344
>a 26112,25856,20000,15280
>a 26064,25776,19984,15248
>a 26048,25712,19888,15264
>a 26000,25712,19936,15280
>a 25936,25744,19856,15344
>a 25888,25616,19856,15280
>a 25840,25584,19808,15296
>a 25808,25488,19776,15280
>a 25776,25488,19744,15296
>a 25744,25520,19696,15264
>a 25680,25488,19680,15232
>a 25664,25344,19632,15280
>a 25616,25296,19632,15200
>a 25584,25264,19536,15280
>a 25520,25248,19520,15264
>a 25472,25200,19504,15280
>a 25456,25168,19504,15280
>a 25408,25104,19408,15248
>a 25376,25168,19376,15296
>a 25328,25056,19376,15200
>a 25280,25024,19328,15344
>a 25264,24960,19312,15216
>a 25232,25056,19280,15168
>a 25232,24928,19264,15280
>a 25120,24832,19232,15312
>a 25152,24784,19168,15248
>a 25008,24752,19168,15264
>a 25008,24720,19120,15280
>a 25056,24752,19088,15264
>a 24960,24704,19024,15248
>a 24912,24656,19008,15072
>a 25008,24624,18976,15216
>a 24880,24688,19008,15264
>a 24880,24544,18960,15264
>a 24832,24528,18944,15248
>a 24832,24432,18944,15264
>a 24736,24432,18896,15264
>a 24704,24336,18848,15216
>a 24608,24368,18784,15264
>a 24640,24336,18800,15232
>a 24624,24288,18864,15184
>a 24608,24272,18768,15216
>a 24400,24240,18720,15232
>a 24544,24240,18640,15232
>a 24480,24176,18640,15152
>a 24448,24144,18656,15264
>a 24400,24176,18672,15248
>a 24368,24080,18592,15232
>a 24368,24096,18560,15248
>a 24304,24080,18496,15264
>a 24304,24096,18512,15344
>a 24256,23968,18432,15264
>a 24272,23984,18448,15232
>a 24240,23840,18352,15328
>a 24112,23920,18384,15248
>a 24144,23872,18272,15264
>a 24112,23696,18240,15248
>a 24112,23808,18336,15216
>a 24160,23792,18288,15264
>a 24048,23744,18384,15232
>a 23984,23680,18256,15264
>a 24016,23712,18272,15280
>a 24032,23440,18224,15280
>a 23952,23632,18176,15280
>a 23856,23568,18160,15280
>a 23856,23568,18160,15248
>a 23728,23616,18144,15280
>a 23808,23536,18160,15344
>a 23696,23600,18160,15264
>a 23776,23520,18064,15248
>a 23712,23440,18048,15232
>a 23728,23424,18064,15264
>a 23696,23472,18032,15280
>a 23664,23360,17952,15248
>a 23632,23312,17952,15232
>a 23600,23296,17952,15280
>a 23584,23248,17920,15248
>a 23536,23248,17888,15264
>a 23616,23232,17872,15280
>a 23504,23280,17856,15232
>a 23456,23184,17840,15264
>a 23456,23168,17824,15264
>a 23424,23088,17808,15248
>a 23408,23104,17776,15248
>a 23376,23072,17760,15280
>a 23360,23056,17760,15280
>a 23328,23056,17728,15280
>a 23280,22992,17712,15216
>a 23264,22992,17680,15248
>a 23216,22896,17648,15248
>a 23264,22928,17664,15264
>a 23216,22944,17648,15312
>a 23200,22880,17632,15248
>a 23184,22864,17600,15264
>a 23248,22848,17632,15248
>a 23216,22784,17536,15328
>a 23072,22784,17552,15248
>a 23056,22768,17472,15248
>a 23056,22768,17552,15264
>a 22960,22704,17456,15296
>a 23008,22688,17472,15264
>a 22944,22576,17456,15216
>a 22944,22624,17376,15248
>a 22864,22560,17456,15344
>a 22880,22560,17392,15264
>a 22912,22624,17360,15264
>a 22848,22560,17392,15264
>a 22832,22560,17440,15344
>a 22832,22512,17360,15216
>a 22736,22432,17328,15184
>a 22800,22464,17360,15248
>a 22704,22384,17312,15248
>a 22704,22432,17312,15280
>a 22704,22384,17264,15264
>a 22640,22368,17232,15216
>a 22640,22384,17264,15216
>a 22640,22320,17200,15248
>a 22560,22240,17248,15280
>a 22640,22304,17232,15264
>a 22416,22288,17248,15280
>a 22640,22352,17200,15264
>a 22528,22176,17184,15264
>a 22448,22160,17168,15344
>a 22448,22160,17152,15232
>a 22464,22192,17120,15264
>a 22400,22128,17152,15248
>a 22352,22144,17200,15296
>a 22400,21952,17072,15200
>a 22480,22176,17152,15328
>a 22320,22064,17104,15264
>a 22352,21984,17040,15232
>a 22320,22048,16976,15232
>a 22320,22000,17024,15248
>a 22304,22080,16896,15056
>a 22256,21984,16880,15232
>a 22240,21872,16992,15248
>a 22320,21920,16960,15232
>a 22192,21920,16944,15232
>a 22128,21872,16992,15216
>a 22160,21824,16944,15280
>a 22160,21840,16928,15232
