v 1 Jul 11 2014, <C1459854>
>v 1 Jul 11 2014, <C1459854>
>a 15392,15184,15168,15216
>a 15424,15200,15184,15136
>a 15440,15216,15136,15184
>a 15504,15200,15200,15296
>a 15504,15152,15168,15216
>a 15408,15184,15152,15232
>a 15408,15168,15152,15200
>a 15424,15280,15264,15152
>a 15392,15184,15200,15280
>a 15296,15136,15200,15200
>a 15520,15184,15200,15216
>a 15424,15152,15248,15216
>a 15408,15184,15200,15232
>a 15424,15152,15200,15232
>a 15440,15136,15200,15184
>a 15408,15056,15200,15200
>a 15440,15280,15248,15216
>a 15424,15168,15168,15216
>a 15424,15184,15136,15168
>a 15488,15184,15184,15216
>a 15408,15200,15184,15200
>a 15424,15136,15184,15216
>a 15536,15168,15136,15216
>a 15376,15168,15168,15184
>a 15488,15120,15200,15232
>a 15456,15200,15216,15232
>a 15600,15152,15200,15184
>a 15408,15152,15136,15200
>a 15424,15184,15152,15264
>a 15408,15168,15216,15200
>a 15392,15168,15120,15184
>a 15408,15184,15280,15200
>a 15392,15152,15184,15200
>a 15424,15168,15152,15296
>a 15440,15248,15168,15216
>a 15424,15168,15152,15216
>a 15392,15184,15152,15152
>a 15408,15168,15168,15216
>a 15408,15184,15216,15296
>a 15408,15152,15200,15232
>a 15424,15280,15200,15216
>a 15328,15264,15168,15216
>a 15440,15200,15152,15232
>a 15376,15136,15168,15216
>a 15424,15264,15184,15200
>a 15472,15152,15136,15232
>a 15392,15120,15216,15232
>a 15440,15152,15120,15216
>a 15424,15200,15200,15216
>a 15328,15088,15184,15200
>a 15504,15184,15104,15248
>a 15504,15184,15200,15200
>a 15440,15184,15168,15216
>a 15392,15280,15168,15152
>a 15408,15168,15184,15200
>a 15456,15248,15184,15200
>a 15392,15168,15200,15280
>a 15408,15152,15152,15184
>a 15392,15088,15152,15216
>a 15408,15168,15152,15168
>a 15376,15168,15184,15200
>a 15408,15200,15136,15216
>a 15408,15088,15216,15200
>a 15408,15152,15200,15248
>a 15456,15264,15184,15200
>a 15376,15216,15184,15264
>a 15440,15200,15184,15280
>a 15392,15184,15184,15200
>a 15440,15152,15168,15232
>a 15408,15136,15184,15216
>a 15504,15152,15216,15184
>a 15376,15344,15184,15312
>a 15536,15184,15152,15232
>a 15392,15152,15184,15248
>a 15536,15168,15184,15216
>a 15408,15184,15184,15200
>a 15408,15152,15136,15296
>a 15392,15216,15184,15232
>a 15424,15200,15200,15232
>a 15440,15072,15216,15200
>a 15504,15152,15136,15216
>a 15504,15120,15120,15200
>a 15408,15216,15296,15152
>a 15440,15152,15152,15184
>a 15408,15136,15264,15200
>a 15408,15200,15200,15232
>a 15424,15184,15152,15216
>a 15504,15136,15248,15312
>a 15504,15152,15200,15200
>a 15456,15200,15200,15248
>a 15408,15280,15120,15088
>a 15536,15136,15184,15216
>a 15376,15152,15184,15216
>a 15392,15216,15152,15232
>a 15440,15168,15200,15232
