
>
>v 1 Jul 10 2014, <A06636A0>
>a 38960,15344,40496,15360
>a 39088,15360,40480,15408
>a 39088,15392,40416,15376
>a 38960,15424,40496,15392
>a 39024,15456,40400,15392
>a 39024,15360,40496,15424
>a 39024,15296,40496,15392
>a 39056,15376,40528,15440
>a 39088,15344,40480,15408
>a 39024,15440,40464,15280
>a 39008,15344,40480,15424
>a 39024,15392,40432,15424
>a 39008,15344,40480,15408
>a 39008,15344,40496,15440
>a 39024,15376,40480,15408
>a 39024,15360,40544,15424
>a 38960,15344,40432,15392
>a 39024,15312,40528,15520
>a 38960,15328,40480,15392
>a 39008,15344,40496,15392
>a 39008,15360,40512,15456
>a 39008,15344,40464,15504
>a 38992,15344,40512,15440
>a 39008,15440,40480,15392
>a 38960,15360,40448,15392
>a 38960,15312,40384,15392
>a 38992,15376,40480,15392
>a 39008,15376,40528,15424
>a 39024,15344,40480,15408
>a 39024,15392,40496,15408
>a 39120,15344,40512,15392
>a 39024,15344,40496,15408
>a 39024,15344,40592,15424
>a 38960,15264,40496,15344
>a 38992,15344,40608,15472
>a 39088,15344,40480,15440
>a 39008,15376,40496,15392
>a 39008,15328,40528,15408
>a 38816,15312,40480,15408
>a 38960,15376,40496,15376
>a 39024,15376,40528,15424
>a 38928,15344,40480,15408
>a 38992,15344,40592,15392
>a 39040,15344,40528,15376
>a 38960,15344,40400,15344
>a 39024,15360,40464,15408
>a 38960,15424,40512,15504
>a 39024,15376,40528,15392
>a 38944,15360,40496,15392
>a 39008,15344,40560,15456
>a 38992,15344,40496,15424
>a 38960,15280,40560,15408
>a 39024,15472,40480,15408
>a 39008,15344,40416,15408
>a 38960,15344,40464,15392
>a 39024,15344,40560,15408
>a 38960,15328,40464,15344
>a 39040,15376,40528,15424
>a 39008,15456,40544,15424
>a 38992,15376,40528,15440
>a 38992,15424,40528,15440
>a 38992,15360,40464,15392
>a 39008,15280,40464,15456
>a 39008,15376,40512,15408
>a 38960,15344,40544,15440
>a 38960,15360,40480,15472
>a 39088,15280,40496,15344
>a 38864,15312,40528,15504
>a 39168,15440,40464,15344
>a 38992,15216,40400,15424
>a 39008,15344,40560,15392
>a 38992,15344,40496,15440
>a 38992,15328,40496,15392
>a 39120,15456,40480,15424
>a 38976,15360,40496,15424
>a 39056,15408,40544,15440
>a 38960,15344,40464,15408
>a 38800,15360,40480,15408
>a 38960,15376,40528,15424
>a 38992,15376,40608,15520
>a 38992,15296,40480,15424
>a 38976,15376,40512,15408
>a 38944,15392,40496,15424
>a 38976,15344,40496,15376
>a 39040,15344,40544,15424
>a 38992,15424,40496,15424
>a 38960,15344,40496,15392
>a 38960,15328,40528,15424
>a 38992,15312,40496,15424
>a 38960,15328,40544,15408
>a 38992,15296,40528,15344
>a 38944,15328,40464,15472
>a 38832,15360,40496,15440
>a 38800,15360,40368,15392
>a 38976,15344,40528,15440
>a 38960,15344,40512,15424
>a 38992,15344,40512,15424
>a 38976,15328,40464,15344
>a 38960,15328,40560,15360
>a 38992,15472,40416,15424
>a 38992,15344,40480,15408
>a 38960,15344,40400,15408
>a 39024,15344,40528,15424
>a 38960,15456,40480,15408
>a 38960,15328,40512,15408
>a 38960,15344,40512,15328
>a 38928,15312,40496,15440
>a 38960,15344,40464,15344
>
