
>v 1 Jul 11 2014, <C1459854>
>a 46320,15344,46128,15504
>a 46320,15392,46128,15408
>a 46352,15440,46128,15392
>a 46432,15376,46096,15440
>a 46368,15408,46064,15440
>a 46368,15408,46128,15376
>a 46368,15376,46112,15392
>a 46368,15408,46096,15504
>a 46352,15296,46096,15376
>a 46352,15392,46144,15440
>a 46368,15392,45968,15424
>a 46352,15472,46128,15424
>a 46352,15344,46064,15536
>a 46368,15376,46096,15392
>a 46320,15568,46128,15392
>a 46336,15344,46112,15504
>a 46352,15392,46144,15376
>a 46336,15392,46064,15344
>a 46352,15376,46064,15424
>a 46368,15392,46192,15504
>a 46336,15392,46128,15392
>a 46336,15376,46112,15424
>a 46320,15360,46096,15376
>a 46384,15472,46064,15488
>a 46432,15376,46064,15440
>a 46384,15376,46128,15520
>a 46368,15408,46128,15456
>a 46384,15408,46128,15504
>a 46352,15392,46048,15408
>a 46448,15376,46128,15392
>a 46320,15376,46096,15376
>a 46352,15296,46128,15440
>a 46368,15392,46160,15344
>a 46368,15488,46128,15440
>a 46336,15344,46112,15408
>a 46304,15392,46112,15392
>a 46432,15392,46128,15328
>a 46384,15376,46080,15440
>a 46320,15376,46128,15392
>a 46368,15392,46128,15424
>a 46336,15376,46112,15424
>a 46304,15344,46064,15408
>a 46352,15504,46128,15440
>a 46320,15376,46112,15376
>a 46336,15392,46064,15408
>a 46320,15392,46208,15344
>a 46352,15360,46064,15360
>a 46352,15392,46096,15376
>a 46304,15344,46080,15376
>a 46352,15392,46176,15504
>a 46368,15376,46096,15376
>a 46432,15376,46080,15440
>a 46352,15392,46256,15408
>a 46352,15328,46128,15408
>a 46384,15392,46128,15312
>a 46432,15344,46064,15392
>a 46400,15504,46160,15392
>a 46336,15376,46064,15408
>a 46352,15344,46176,15392
>a 46336,15376,46128,15344
>a 46352,15328,46192,15392
>a 46352,15392,46128,15424
>a 46384,15504,46224,15456
>a 46352,15392,46112,15408
>a 46320,15440,46112,15392
>a 46368,15392,46144,15392
>a 46352,15264,46128,15360
>a 46336,15392,46096,15440
>a 46352,15344,46112,15424
>a 46256,15392,46192,15440
>a 46416,15392,46112,15424
>a 46336,15376,46032,15392
>a 46448,15376,46160,15424
>a 46384,15376,46128,15408
>a 46304,15376,46128,15456
>a 46336,15408,46208,15312
>a 46336,15344,46128,15472
>a 46368,15344,46112,15392
>a 46352,15344,46128,15440
>a 46384,15360,46128,15424
>a 46288,15360,46096,15424
>
