
>
>t
0,12,0
100,12,0
100,117,0
110,117,0
110,162,0
120,162,0
120,180,0
130,180,0
130,186,0
140,186,0
140,185,0
150,185,0
150,181,0
160,181,0
160,175,0
170,175,0
170,169,0
180,169,0
180,163,0
190,163,0
190,159,0
200,159,0
200,155,0
210,155,0
210,152,0
220,152,0
220,150,0
230,150,0
230,147,0
240,147,0
240,145,0
250,145,0
250,144,0
260,144,0
260,142,0
270,142,0
270,141,0
280,141,0
280,140,0
290,140,0
290,140,0
300,140,0
300,140,0
310,140,0
310,139,0
320,139,0
320,139,0
330,139,0
330,138,0
340,138,0
340,137,0
350,137,0
350,431,0
400,431,0
400,12,0
470,12,0
470,431,0
520,431,0
520,12,0
590,12,0
590,431,0
640,431,0
640,12,0
710,12,0
710,431,0
760,431,0
760,12,0
830,12,0
830,431,0
880,431,0
880,12,0
950,12,0
950,12,0
1300,12,0
1300,10,10
1310,10,10
1315,10,10
>
>
>
>
>p   p 50,500, ,2
>t
0,12,0
100,12,0
100,276,0
110,276,0
110,393,0
120,393,0
120,439,0
130,439,0
130,450,0
140,450,0
140,446,0
150,446,0
150,434,0
160,434,0
160,420,0
170,420,0
170,406,0
180,406,0
180,393,0
190,393,0
190,381,0
200,381,0
200,372,0
210,372,0
210,363,0
220,363,0
220,357,0
230,357,0
230,351,0
240,351,0
240,346,0
250,346,0
250,342,0
260,342,0
260,339,0
270,339,0
270,336,0
280,336,0
280,333,0
290,333,0
290,332,0
300,332,0
300,329,0
310,329,0
310,328,0
320,328,0
320,327,0
330,327,0
330,326,0
340,326,0
340,325,0
350,325,0
350,10,10
360,10,10
365,10,10
>
>t
0,12,0
100,12,0
100,276,0
110,276,0
110,393,0
120,393,0
120,439,0
130,439,0
130,450,0
140,450,0
140,446,0
150,446,0
150,434,0
160,434,0
160,420,0
170,420,0
170,406,0
180,406,0
180,393,0
190,393,0
190,381,0
200,381,0
200,372,0
210,372,0
210,363,0
220,363,0
220,357,0
230,357,0
230,351,0
240,351,0
240,346,0
250,346,0
250,342,0
260,342,0
260,339,0
270,339,0
270,336,0
280,336,0
280,333,0
290,333,0
290,332,0
300,332,0
300,329,0
310,329,0
310,328,0
320,328,0
320,327,0
330,327,0
330,326,0
340,326,0
340,325,0
350,325,0
350,10,10
360,10,10
365,10,10
>
>p 50,500,1
>b 
>t
0,12,0
100,12,0
100,440,0
150,440,0
150,12,0
250,12,0
250,440,0
300,440,0
300,12,0
400,12,0
400,440,0
450,440,0
450,12,0
550,12,0
550,440,0
600,440,0
600,12,0
700,12,0
700,440,0
750,440,0
750,12,0
850,12,0
850,12,0
1100,12,0
1100,10,10
1110,10,10
1115,10,10
>
>
