t
0,12,12
100,12,12
100,150,150
110,150,150
110,211,211
120,211,211
120,235,235
130,235,235
130,241,241
140,241,241
140,239,239
150,239,239
150,233,233
160,233,233
160,226,226
170,226,226
170,219,219
180,219,219
180,212,212
190,212,212
190,207,207
200,207,207
200,201,201
210,201,201
210,197,197
220,197,197
220,194,194
230,194,194
230,190,190
240,190,190
240,187,187
250,187,187
250,186,186
260,186,186
260,183,183
270,183,183
270,182,182
280,182,182
280,181,181
290,181,181
290,180,180
300,180,180
300,179,179
310,179,179
310,178,178
320,178,178
320,178,178
330,178,178
330,177,177
340,177,177
340,177,177
350,177,177
350,384,384
420,384,384
420,12,12
480,12,12
480,12,12
1340,12,12
1340,10,10
1350,10,10
1355,10,10
>
>
>
>t
0,12,12
100,12,12
100,150,150
110,150,150
110,211,211
120,211,211
120,235,235
130,235,235
130,241,241
140,241,241
140,239,239
150,239,239
150,233,233
160,233,233
160,226,226
170,226,226
170,219,219
180,219,219
180,212,212
190,212,212
190,207,207
200,207,207
200,201,201
210,201,201
210,197,197
220,197,197
220,194,194
230,194,194
230,190,190
240,190,190
240,187,187
250,187,187
250,186,186
260,186,186
260,183,183
270,183,183
270,182,182
280,182,182
280,181,181
290,181,181
290,180,180
300,180,180
300,179,179
310,179,179
310,178,178
320,178,178
320,178,178
330,178,178
330,177,177
340,177,177
340,177,177
350,177,177
350,384,384
420,384,384
420,12,12
480,12,12
480,12,12
1340,12,12
1340,10,10
1350,10,10
1355,10,10
>
>
